Loan_ID,Bank,Customer_Name,Gender,Married,Dependents,Education,Employment_Status,Applicant_Income,Coapplicant_Income,Loan_Amount,Loan_Term_Months,Credit_History,Property_Area,Age,Loan_Status,CIBIL_Score,Annual_Household_Income,Debt_to_Income_Ratio,Purpose_of_Loan,Existing_EMIs,Number_of_Previous_Loans,Default_History_Count,Employment_Length_Years,Business_Type,Asset_Value,Guarantor,Co-signer_Relationship,Monthly_Expense,Organization_Type,Region_Branch,Mobile_Verified,Email_Verified,Institutional_Relationships,Application_Text,Customer_Feedback,Agent_Notes,Loan_to_Annual_Income,Customer_Sentiment,Religion,State,City,PIN_Code,Aadhaar_Synthetic,Phone_Number,Email,Occupation
714,0,9,1,0,2,0,3,15174,0,5909746,300,1,2,42,1,640,182088,0.829,3,12575,2,0,0,1,1110450,0,2,14960,3,2,1,1,4,1,4,2,32.455,2,3,9,24,362863,336000000000.0,9198545829,9,7
715,0,24,1,0,2,1,1,70996,0,6457503,300,1,0,29,0,732,851952,0.0,3,0,1,0,0,1,1905389,0,0,25741,2,4,1,1,1,1,3,2,7.58,0,2,6,3,566221,340000000000.0,9756999449,24,5
716,0,24,1,1,2,0,1,50871,0,331287,48,0,1,31,0,591,610452,0.0,5,0,0,0,2,1,1169069,0,4,25457,1,0,1,1,2,219,2,3,0.543,1,2,7,28,853370,720000000000.0,9822387940,24,17
717,0,17,0,1,0,0,3,17622,0,59800,24,1,1,24,1,743,211464,1.135,5,20008,0,0,0,1,556428,0,4,2582,0,4,1,1,0,0,2,2,0.283,1,2,7,8,668218,85817452735.0,9364235700,17,7
718,0,34,1,1,0,0,1,105075,0,336162,300,1,0,38,0,652,1260900,0.0,3,0,0,0,0,1,4268435,0,1,49380,0,6,1,1,2,103,4,4,0.267,0,1,2,2,427904,918000000000.0,9559046100,34,2
719,0,31,1,0,1,1,1,42713,0,199429,360,1,0,41,0,709,512556,0.0,1,0,2,0,2,1,2291451,0,4,17607,4,6,1,1,4,215,3,4,0.389,1,2,3,11,409634,305000000000.0,9271012329,31,11
720,0,23,1,1,0,0,1,45583,0,2296935,240,1,0,42,0,717,546996,0.0,1,0,1,0,0,1,1181478,0,4,15609,2,2,1,1,0,0,0,1,4.199,0,3,2,18,978929,120000000000.0,9446042276,23,10
721,0,32,0,0,1,0,1,50430,0,519460,12,1,0,32,0,694,605160,0.0,5,0,0,0,1,1,1663447,1,2,21705,4,5,1,1,3,219,0,3,0.858,1,2,9,6,550809,19153057347.0,9243586176,32,4
722,0,1,1,1,2,0,3,18017,10373,7354427,240,1,1,41,1,763,340680,1.016,3,28857,1,0,4,1,1357399,0,4,4951,3,2,1,1,3,148,3,4,21.587,0,2,6,3,566142,513000000000.0,9562241976,1,4
723,0,31,0,1,0,0,1,78566,0,9887624,360,1,1,26,0,701,942792,0.19,3,14930,0,0,0,1,3159985,0,4,38116,2,6,1,1,3,1,3,4,10.488,1,2,1,27,684994,495000000000.0,9061848974,31,17
724,0,38,1,1,1,0,2,3000,0,1676734,120,1,1,30,1,714,36000,8.168,3,24505,2,0,1,1,677339,1,1,3000,0,4,1,1,2,93,4,3,46.576,1,2,6,3,515961,543000000000.0,9156495254,38,14
725,0,23,1,1,1,0,3,0,0,3502974,300,1,2,43,1,608,0,17822.0,3,17822,1,0,0,1,0,0,4,0,1,0,1,1,1,105,2,3,100.0,2,3,4,22,655867,441000000000.0,9273063435,23,7
726,0,40,1,1,2,0,2,35655,19293,683574,60,1,1,40,0,622,659376,0.0,2,0,1,0,7,2,2760108,1,4,20575,1,3,1,0,4,221,0,0,1.037,0,3,5,9,421471,219000000000.0,9051102125,40,7
727,0,4,1,1,1,1,2,3000,0,474974,36,1,1,30,1,646,36000,8.125,5,24375,0,0,6,0,210592,0,4,3000,1,1,1,1,1,219,3,2,13.194,2,2,0,23,233304,412000000000.0,9037218600,4,9
728,0,38,1,0,2,1,1,71637,0,7474756,180,1,2,27,0,642,859644,0.134,3,9606,2,0,3,1,2055889,0,1,34573,2,5,1,1,2,150,3,1,8.695,2,2,6,3,668035,320000000000.0,9003471317,38,15
729,0,12,1,1,0,0,1,29975,20075,8784496,360,1,2,43,0,760,600600,0.0,3,0,0,0,11,1,2244813,0,2,23993,1,3,1,1,2,217,0,3,14.626,0,3,3,26,918399,860000000000.0,9947855011,12,9
730,0,32,1,1,3,0,1,51809,0,363749,48,0,0,18,1,542,621708,1.119,0,57991,1,0,8,1,2068198,1,0,25536,3,6,1,1,4,1,1,3,0.585,2,2,1,25,267025,358000000000.0,9072790371,32,11
731,0,38,0,0,1,0,1,58515,43835,260024,36,1,1,46,0,712,1228200,0.0,0,0,0,0,1,1,3479634,0,2,46865,4,5,1,1,4,12,4,2,0.212,2,2,2,18,472259,88197223996.0,9477183753,38,0
732,0,24,0,0,0,0,2,68154,70449,528736,60,0,1,40,0,555,1663236,0.206,0,28543,0,0,3,0,5473422,0,4,63662,1,5,1,1,4,0,3,1,0.318,1,2,1,25,87596,810000000000.0,9002443236,24,14
733,0,39,1,1,3,0,1,44822,0,8980982,300,1,2,20,0,603,537864,0.522,3,23386,1,0,0,1,1630976,0,2,25762,3,3,1,1,4,217,1,2,16.697,0,3,6,3,748450,691000000000.0,9067516913,39,12
734,0,0,1,1,0,1,1,77674,35048,438177,60,0,1,18,0,560,1352664,0.164,6,18519,0,0,2,1,3956050,0,3,54304,2,4,1,1,0,221,3,2,0.324,0,2,6,3,714098,502000000000.0,9350842431,0,4
735,0,17,1,1,2,0,2,3000,0,3322443,180,1,2,43,0,601,36000,0.0,3,0,2,0,0,5,986801,0,3,2000,4,6,1,1,0,217,2,4,92.29,2,2,0,23,774368,248000000000.0,9910530215,17,8
736,0,11,1,0,0,0,1,43256,0,1752876,360,1,0,25,0,793,519072,0.0,1,0,0,0,14,1,2769922,0,0,19069,0,4,1,0,3,0,0,4,3.377,2,4,7,28,512486,586000000000.0,9110501476,11,5
737,0,12,1,1,1,0,2,67156,0,317643,48,1,1,26,0,673,805872,0.851,4,57133,2,0,4,5,2427232,0,2,26741,2,5,0,1,1,1,1,4,0.394,0,3,6,4,505092,896000000000.0,9817751239,12,12
738,0,13,0,0,3,0,1,48029,0,831942,72,0,2,26,1,593,576348,0.833,0,39997,1,0,10,1,1189718,0,2,25779,4,6,1,0,3,221,0,0,1.443,1,2,3,26,608218,816000000000.0,9602446546,13,2
739,0,24,1,1,0,0,1,28009,0,511424,36,1,2,27,0,635,336108,0.0,2,0,1,0,1,1,540404,0,4,19886,4,4,1,1,4,76,2,2,1.522,2,2,1,0,693361,51710730871.0,9564783703,24,15
740,0,31,1,1,1,1,1,69574,69036,85093,48,1,0,40,0,643,1663320,0.082,5,11354,3,0,5,1,4591953,1,2,65480,4,5,1,1,0,219,1,4,0.051,0,2,1,25,419189,438000000000.0,9260292546,31,3
741,0,1,1,0,0,1,1,27230,0,1088380,60,0,0,38,1,591,326760,0.767,1,20896,2,0,10,1,603400,1,4,7946,4,4,1,1,1,29,0,3,3.331,1,2,7,8,143271,729000000000.0,9763271353,1,4
742,0,13,1,1,0,0,1,47834,19044,335637,60,1,0,41,0,729,802536,0.026,5,1746,1,0,15,1,2357659,0,1,35520,3,3,1,1,1,221,2,0,0.418,0,2,7,28,22006,626000000000.0,9604886932,13,0
743,0,3,1,0,1,0,1,69593,0,6160309,300,1,0,42,0,620,835116,0.0,3,0,0,0,0,1,2608789,1,2,28146,2,1,1,1,3,221,2,4,7.377,2,4,8,21,557741,341000000000.0,9159764053,3,1
744,0,2,1,0,0,1,3,7721,0,1216412,120,1,2,38,1,674,92652,2.149,1,16595,0,0,2,1,1224682,0,2,7721,4,1,0,1,3,1,4,1,13.129,1,3,7,28,870152,78977554261.0,9903842273,2,13
745,0,8,1,0,1,0,1,54934,72702,185668,300,1,1,35,0,752,1531632,0.0,3,0,0,0,1,1,4776456,0,4,59835,4,3,0,1,4,221,1,3,0.121,0,0,6,4,372832,320000000000.0,9769171620,8,7
746,0,18,0,0,1,1,1,45273,0,466701,48,0,2,35,1,623,543276,0.313,2,14152,1,2,7,1,2361471,1,4,17087,0,5,1,1,2,216,3,4,0.859,0,2,6,16,51152,851000000000.0,9216903922,18,16
747,0,17,1,1,1,1,1,48104,0,1109879,360,1,1,37,0,677,577248,0.0,1,0,4,0,5,1,1162892,0,3,25713,1,2,1,1,2,0,1,1,1.923,2,2,6,16,737509,698000000000.0,9680177031,17,13
748,0,6,0,1,1,0,1,39561,0,1300406,360,0,1,57,1,565,474732,1.143,1,45217,1,0,6,1,1350893,0,1,19810,3,1,0,1,1,221,2,4,2.739,2,3,0,5,277051,50049332672.0,9446931729,6,5
749,0,18,0,1,0,1,3,20614,5458,1536279,240,1,2,29,1,776,312864,0.926,1,24152,0,0,0,1,1460088,0,1,8645,3,0,1,1,2,1,2,3,4.91,0,2,1,25,238965,381000000000.0,9599851939,18,10
750,0,15,0,0,0,1,1,22619,2140,6815912,240,1,0,32,1,606,297108,2.677,3,66269,2,0,4,1,694924,1,4,11738,2,6,1,0,4,0,1,0,22.941,2,1,6,4,889734,273000000000.0,9496026676,15,1
751,0,2,0,0,2,0,1,47315,0,926370,48,1,0,30,0,696,567780,0.763,0,36110,0,0,3,1,1765625,1,4,23564,1,6,1,1,1,214,0,0,1.632,1,3,6,4,345805,285000000000.0,9708864067,2,12
752,0,13,1,1,1,0,2,12826,0,341082,12,1,1,33,1,684,153912,3.055,6,39181,2,0,1,2,123553,1,4,5946,4,1,1,0,2,221,3,1,2.216,2,2,7,8,480200,208000000000.0,9543904489,13,0
753,0,25,1,1,0,0,1,39467,0,441185,36,1,0,26,0,624,473604,0.024,5,932,1,0,2,1,1633895,0,1,21293,0,3,1,1,2,1,4,1,0.932,0,3,3,11,313416,225000000000.0,9025550193,25,1
754,0,24,0,1,1,0,2,33973,0,617218,48,0,2,37,1,607,407676,0.594,0,20194,0,2,8,5,1556719,0,4,21985,2,4,1,1,0,20,2,0,1.514,2,2,9,6,193887,36988843933.0,9324362962,24,16
755,0,1,1,1,2,0,1,22257,0,6052518,240,1,1,36,0,749,267084,0.0,3,0,2,0,1,1,964041,0,2,2000,4,5,1,1,2,0,4,3,22.661,2,2,5,15,463345,598000000000.0,9759659992,1,0
756,0,39,1,1,1,0,1,97389,0,3317479,360,1,1,34,0,615,1168668,0.079,3,7725,0,0,7,1,3512498,0,4,49793,3,4,1,1,4,217,1,4,2.839,2,3,2,2,326329,376000000000.0,9106294193,39,2
757,0,18,1,0,3,1,1,51826,0,4939695,300,0,2,32,1,583,621912,0.359,3,18624,3,0,9,1,2309377,0,2,28874,1,2,1,1,1,0,3,3,7.943,0,2,8,10,153702,192000000000.0,9626475286,18,5
758,0,17,0,1,1,0,1,65320,0,159542,24,1,1,31,0,610,783840,0.413,5,26947,0,0,10,1,2490025,1,4,29895,0,5,1,1,0,1,3,3,0.204,1,2,7,8,169145,210000000000.0,9845240321,17,8
759,0,31,1,1,0,1,1,53294,55261,415825,24,0,2,42,0,653,1302660,0.288,5,31254,1,1,5,1,4303175,0,1,38917,1,6,1,1,3,219,4,2,0.319,0,2,8,10,586084,355000000000.0,9430877972,31,5
760,0,1,1,0,0,1,1,25858,13554,275311,48,1,0,19,0,623,472944,0.63,0,24837,1,0,11,1,1496669,0,3,26862,2,2,1,1,0,0,4,0,0.582,0,2,1,27,411611,254000000000.0,9192048770,1,11
761,0,12,1,0,1,0,1,35114,0,855545,48,1,0,38,0,702,421368,0.656,0,23050,0,0,5,1,1943989,0,2,15577,1,3,0,1,1,0,4,0,2.03,2,3,1,27,553838,693000000000.0,9590257846,12,5
762,0,17,0,0,0,0,1,60413,0,266403,48,1,1,35,0,688,724956,0.131,2,7924,1,0,1,1,2808634,0,1,28704,2,0,1,1,0,0,2,4,0.367,2,2,4,19,368567,586000000000.0,9620846729,17,14
763,0,38,0,1,3,0,1,58890,0,87357,24,1,1,38,0,789,706680,0.675,5,39747,0,0,3,1,1802663,0,4,21309,0,5,1,1,4,1,0,0,0.124,2,2,8,21,995196,355000000000.0,9018256247,38,14
764,0,17,1,0,3,0,1,40851,28807,213254,180,1,0,20,0,821,835896,0.102,1,7127,0,0,0,1,2086135,0,4,32877,2,6,1,1,2,1,2,0,0.255,2,2,5,1,655734,394000000000.0,9992900966,17,14
765,0,33,0,1,0,0,1,37868,0,6207776,240,1,2,36,1,628,454416,0.689,3,26085,1,0,0,1,1318808,0,4,16524,1,1,0,1,1,140,0,4,13.661,1,3,1,0,311766,266000000000.0,9174003910,33,8
766,0,17,1,0,0,0,2,49228,39783,1484144,360,0,2,39,0,577,1068132,0.232,1,20639,1,0,0,5,3549443,0,2,31113,4,2,1,1,4,215,2,3,1.389,2,2,3,11,17741,354000000000.0,9936006082,17,2
767,0,32,1,1,2,0,1,60874,0,748358,36,1,0,40,1,666,730488,0.348,0,21182,2,0,1,1,2054082,0,4,27249,3,4,1,1,4,0,0,1,1.024,1,2,1,27,13824,56461607626.0,9438500953,32,2
768,0,23,0,1,3,0,3,6168,3259,1642230,180,1,1,46,0,643,113124,0.0,1,0,0,0,1,1,0,1,4,7710,4,5,1,1,2,215,3,3,14.517,1,3,6,3,184674,462000000000.0,9094416423,23,15
769,0,20,1,0,1,0,1,27464,0,190854,24,1,1,49,0,740,329568,0.413,6,11338,0,0,0,1,1381153,0,2,8343,4,0,1,1,4,208,3,2,0.579,1,4,7,28,960061,441000000000.0,9606349429,20,0
770,0,32,1,0,2,0,2,41635,13330,373421,360,0,1,18,0,587,659580,0.595,3,32710,1,0,3,0,1997563,0,4,20303,1,2,1,1,0,217,0,2,0.566,1,2,9,6,769899,176000000000.0,9993242024,32,4
771,0,4,0,1,2,0,0,26866,0,1480984,60,1,0,30,1,633,322392,3.068,1,82436,0,0,9,1,321277,0,4,10566,3,1,1,1,3,1,0,1,4.594,1,2,0,5,993432,444000000000.0,9869479025,4,7
772,0,31,1,0,1,0,1,59584,0,186421,24,0,0,45,0,516,715008,0.08,6,4765,2,0,0,1,1582487,0,4,27673,1,3,1,1,1,220,4,2,0.261,2,2,5,1,853378,363000000000.0,9641009538,31,1
773,0,24,0,1,0,1,1,38921,0,86915,60,1,0,33,0,609,467052,0.0,5,0,1,0,1,1,1044727,0,2,13048,2,4,1,1,4,0,3,3,0.186,1,2,8,21,291571,422000000000.0,9378146047,24,11
774,0,4,1,0,1,0,3,13432,0,97602,36,1,0,37,0,669,161184,0.501,2,6723,2,0,0,1,762831,0,4,5149,1,0,0,1,4,80,2,4,0.606,1,2,2,18,236836,379000000000.0,9875646726,4,10
775,0,25,1,1,0,0,2,3000,0,284721,48,1,2,30,0,714,36000,0.0,6,0,0,0,0,5,523928,0,4,3000,1,5,1,1,2,211,1,1,7.909,1,3,7,8,566714,542000000000.0,9729108450,25,2
776,0,29,0,0,2,0,1,106490,0,684787,72,1,2,51,0,639,1277880,0.401,0,42661,0,0,4,1,2509521,0,4,61243,2,2,0,1,1,1,0,1,0.536,1,3,5,1,411972,43566050337.0,9469833067,29,2
777,0,18,1,1,3,1,1,42701,42393,932831,60,0,1,27,0,549,1021128,0.069,0,5853,0,0,4,1,3029500,0,2,41322,1,2,1,1,2,1,0,4,0.914,2,2,0,20,633313,672000000000.0,9190878865,18,9
778,0,0,1,1,0,0,2,70799,0,162912,12,1,2,32,0,634,849588,0.433,4,30628,0,0,6,0,2180699,0,1,30782,3,4,1,1,4,0,4,4,0.192,1,2,5,1,392011,907000000000.0,9876055049,0,17
779,0,27,1,0,1,0,1,30865,0,431752,36,1,1,28,0,636,370380,0.214,5,6605,1,0,3,1,1227178,1,2,14074,2,3,1,1,1,1,2,3,1.166,1,1,6,3,948501,705000000000.0,9320162907,27,9
780,0,40,0,0,1,0,2,89926,0,6334190,120,1,1,35,0,682,1079112,0.0,3,0,0,0,1,1,2323738,0,2,34361,3,5,1,1,2,143,3,2,5.87,0,3,3,13,464504,289000000000.0,9533717086,40,7
781,0,38,1,1,1,1,1,70946,0,9640979,360,1,0,27,1,642,851352,0.557,3,39491,1,0,9,1,2479338,0,4,30449,3,0,1,1,1,221,4,1,11.324,1,2,3,26,687560,269000000000.0,9549014599,38,11
782,0,18,1,1,1,0,1,65440,71260,4509778,360,1,0,42,0,641,1640400,0.136,3,18618,1,0,1,1,5372009,0,4,56156,1,0,1,1,4,221,3,3,2.749,0,2,1,0,47808,692000000000.0,9982438843,18,0
783,0,36,1,1,0,1,2,40563,0,3787056,300,1,1,22,1,653,486756,0.665,3,26979,1,0,4,0,1732175,0,4,19988,3,0,0,1,1,221,4,1,7.78,2,0,6,16,246897,178000000000.0,9158901649,36,17
784,0,38,0,1,0,0,2,84424,83158,7389405,240,1,2,36,0,625,2010984,0.16,3,26882,0,0,2,2,6140783,0,4,77590,4,4,1,0,2,217,2,1,3.675,1,2,5,15,806127,504000000000.0,9070308808,38,8
785,0,24,1,0,0,0,2,23344,0,982018,48,1,1,27,1,659,280128,2.204,0,51447,1,0,2,1,1188699,0,4,4920,4,4,0,1,4,0,0,2,3.506,1,2,1,0,911484,628000000000.0,9007288959,24,14
786,0,4,0,1,2,1,2,64993,0,6341312,360,1,2,43,0,662,779916,0.0,3,0,0,0,4,1,1803377,0,2,31686,0,1,1,1,3,144,1,2,8.131,2,2,1,27,986829,412000000000.0,9276620808,4,17
787,0,38,0,0,0,1,2,24586,42,497456,180,1,1,47,0,640,295536,0.181,1,4458,0,0,3,0,1890678,0,4,16756,0,6,1,1,3,221,2,4,1.683,1,2,4,17,684338,917000000000.0,9962458701,38,14
788,0,18,1,1,1,0,1,38524,0,246883,360,0,1,39,1,594,462288,0.973,3,37487,0,1,5,1,1225854,0,4,16075,3,1,1,1,4,0,0,2,0.534,1,2,4,19,135529,424000000000.0,9375302849,18,2
789,0,29,1,1,3,0,1,40082,0,339798,24,1,2,23,0,681,480984,0.289,5,11571,0,0,0,1,2154624,0,4,12686,2,3,1,0,2,0,1,1,0.706,2,3,7,8,485035,397000000000.0,9055364818,29,2
790,0,1,1,0,0,0,3,4309,2539,4920755,240,1,0,29,0,633,82176,0.0,3,0,0,0,1,1,265712,0,1,6848,0,6,1,1,4,129,2,0,59.881,1,2,8,21,597277,36488215977.0,9385466232,1,10
791,0,0,0,0,0,0,1,42026,0,19968,48,1,1,37,0,707,504312,0.355,0,14932,1,0,2,1,1329004,0,4,21083,2,3,1,1,1,214,1,1,0.04,1,2,7,8,844125,668000000000.0,9949722042,0,3
792,0,18,1,1,2,1,1,55496,0,277405,36,0,0,25,1,614,665952,0.436,6,24200,0,2,0,1,2613098,0,4,18281,1,5,1,1,1,221,1,2,0.417,0,2,7,8,193979,270000000000.0,9962356999,18,17
793,0,14,1,1,1,0,2,14333,0,539868,24,0,2,37,1,665,171996,1.765,6,25294,0,1,0,0,1129127,0,0,5819,3,1,1,1,2,221,2,1,3.139,1,4,3,13,605049,983000000000.0,9792560413,14,5
794,0,13,1,0,2,0,1,5000,0,704824,240,1,1,28,1,709,60000,1.661,1,8306,1,0,1,1,23338,0,0,2000,2,6,1,1,4,1,1,0,11.747,0,2,5,15,349782,84931539839.0,9122600014,13,7
795,0,0,1,0,1,0,0,33195,0,235773,36,0,2,35,1,566,398340,1.812,5,60147,1,0,4,1,1648609,0,4,14870,2,6,1,0,1,219,3,2,0.592,2,2,4,19,518009,763000000000.0,9410389752,0,4
796,0,24,1,1,1,1,1,58603,0,2123599,60,1,0,19,0,636,703236,0.0,1,0,2,0,1,1,2736239,0,3,21184,0,3,1,1,2,215,4,4,3.02,2,2,1,0,607943,99865642240.0,9592082353,24,16
797,0,23,1,1,3,0,0,18321,0,3278196,360,1,2,38,0,682,219852,0.829,3,15185,2,0,11,1,1365311,0,4,2000,3,4,1,1,0,101,0,4,14.911,0,3,3,26,948161,669000000000.0,9056820175,23,10
798,0,4,1,0,1,0,2,10141,12632,1278283,240,1,2,38,1,686,273276,0.976,3,22218,0,0,2,0,291890,0,2,7304,1,5,1,1,2,1,2,3,4.678,0,2,4,22,931650,966000000000.0,9434741253,4,8
799,0,24,1,1,0,1,1,59322,0,301278,48,0,1,39,0,492,711864,0.0,6,0,0,2,0,1,1544697,1,4,24074,0,4,1,1,4,212,0,0,0.423,1,2,0,5,494146,956000000000.0,9750361920,24,17
800,0,13,1,1,3,1,1,66471,0,143751,24,1,2,23,0,630,797652,0.179,5,11925,3,0,6,1,1607893,0,4,29422,1,5,0,1,1,0,2,0,0.18,1,2,8,10,896475,992000000000.0,9424447489,13,16
801,0,23,0,1,3,0,3,9614,0,220451,48,0,0,28,1,506,115368,3.672,6,35307,0,0,0,1,476892,0,4,2000,2,1,0,1,4,1,1,0,1.911,1,3,9,6,587848,608000000000.0,9519170851,23,6
802,0,4,1,1,2,1,1,50523,15191,215947,12,1,2,20,0,646,788568,0.0,5,0,1,0,0,1,2025994,0,1,31024,1,1,1,1,4,221,4,4,0.274,0,2,0,23,492760,290000000000.0,9185805581,4,15
803,0,18,0,1,1,0,1,25447,0,2593750,360,1,0,31,1,660,305364,0.63,3,16034,1,0,0,1,1936016,0,4,11446,3,6,1,1,1,1,3,1,8.494,0,2,8,21,204764,450000000000.0,9004093045,18,7
804,0,13,0,1,0,0,1,24204,0,122149,36,1,2,40,0,765,290448,0.125,6,3029,0,0,7,1,755656,0,2,10778,0,4,1,1,4,0,1,3,0.421,1,2,2,7,803983,404000000000.0,9662038588,13,13
805,0,24,1,1,0,0,1,56322,0,744990,48,1,2,35,0,639,675864,0.605,0,34097,0,0,4,1,2048544,0,3,26487,2,2,1,1,3,221,0,0,1.102,0,2,9,24,706718,78802652951.0,9646933356,24,17
806,0,13,1,1,1,0,2,15603,0,1784839,240,1,0,26,1,620,187236,1.818,1,28360,0,0,2,1,1109878,1,4,4260,1,3,1,1,0,39,4,3,9.533,1,2,0,20,4432,397000000000.0,9898709201,13,8
807,0,38,1,1,1,1,1,27580,0,11054290,300,1,1,35,0,731,330960,0.0,3,0,2,0,15,1,1465048,0,1,17937,2,6,1,1,2,1,1,2,33.401,2,2,5,9,841350,431000000000.0,9485805263,38,14
808,0,24,1,0,2,0,3,11552,0,5405347,180,1,2,40,1,656,138624,2.315,3,26747,2,0,2,1,1002990,0,0,11552,1,5,1,1,0,0,4,1,38.993,0,2,2,2,242365,960000000000.0,9077454470,24,4
809,0,33,0,0,0,1,2,48780,0,1808345,300,1,1,18,0,657,585360,0.0,3,0,0,0,3,5,2813965,0,2,29137,0,1,1,1,0,0,2,1,3.089,1,3,6,16,512237,317000000000.0,9467662623,33,1
810,0,17,1,1,0,0,1,58900,57943,3956829,300,0,2,34,1,557,1402116,0.311,3,36283,1,0,1,1,4141763,1,2,53474,0,3,1,1,3,0,2,2,2.822,0,2,3,26,668000,53026184025.0,9787036860,17,1
811,0,31,1,1,0,0,2,44877,0,173334,48,0,1,30,0,587,538524,0.76,6,34122,4,0,4,5,2489223,1,2,14791,4,3,1,1,4,220,4,3,0.322,0,2,4,22,309162,307000000000.0,9640989103,31,0
812,0,18,0,0,0,0,1,68909,89060,5353682,240,1,2,23,0,716,1895628,0.079,3,12502,3,0,0,1,6086434,0,4,67608,0,6,1,1,0,0,2,2,2.824,0,2,3,11,474401,203000000000.0,9375979531,18,14
813,0,2,0,1,0,0,1,32897,10064,1344796,360,1,0,39,0,667,515532,0.0,1,0,2,0,5,1,563571,0,3,21549,0,5,0,1,4,215,0,4,2.609,1,3,7,8,75086,98602757454.0,9492054894,2,7
814,0,37,1,0,3,1,1,13013,0,7987729,120,0,2,36,1,509,156156,0.753,3,9795,2,2,0,1,289154,0,4,8895,4,2,1,1,0,1,2,1,51.152,0,0,8,14,928855,812000000000.0,9834456622,37,12
815,0,17,1,1,1,0,2,60815,65745,762471,60,1,2,39,0,685,1518720,0.0,1,0,1,0,6,1,4391926,1,2,62051,1,3,1,1,2,63,2,0,0.502,1,2,6,3,275413,797000000000.0,9248607047,17,17
816,0,39,1,0,1,0,1,47459,0,1377005,36,0,1,43,1,446,569508,0.166,0,7861,1,1,0,1,1473634,0,0,20663,4,0,1,1,2,1,1,1,2.418,2,3,7,28,859891,23515850153.0,9017316715,39,11
817,0,25,1,1,1,1,3,16261,0,6013885,300,1,1,30,1,774,195132,0.838,3,13626,1,0,2,1,281819,0,3,2185,1,4,1,1,2,217,3,4,30.82,2,3,4,22,470522,879000000000.0,9954794064,25,12
818,0,17,0,0,2,0,2,13714,0,2395460,360,0,0,34,1,571,164568,2.733,1,37477,0,0,1,0,608032,0,4,2000,0,1,1,1,0,50,2,4,14.556,1,2,0,20,476835,579000000000.0,9664693656,17,15
819,0,1,0,0,0,1,1,31559,0,3626027,180,1,2,38,1,674,378708,0.389,3,12275,0,0,5,1,565510,1,4,11101,3,3,1,1,3,221,1,2,9.575,0,2,5,15,498943,360000000000.0,9023771843,1,16
820,0,13,1,1,0,0,3,3603,2045,1221311,300,1,1,50,1,619,67776,3.921,3,22143,0,0,1,1,0,0,4,2000,4,3,0,1,4,87,4,3,18.02,1,2,2,7,362154,221000000000.0,9732396440,13,14
821,0,40,1,0,2,1,1,61964,0,1068155,360,1,1,35,0,701,743568,0.148,3,9160,0,0,1,1,2190608,0,4,22363,0,6,1,1,1,221,4,2,1.437,0,3,5,15,541199,533000000000.0,9739238520,40,17
822,0,4,0,1,0,0,2,77815,0,483412,72,0,1,32,0,555,933780,0.0,0,0,0,1,1,1,2908102,0,1,36072,1,0,0,1,1,0,2,4,0.518,1,2,0,23,318655,209000000000.0,9844234719,4,3
823,0,13,1,1,0,0,1,75255,0,2144434,360,1,0,23,0,722,903060,0.292,1,21943,0,0,3,1,3050149,0,4,29732,2,6,1,1,4,0,3,2,2.375,2,2,6,16,760360,75515452607.0,9569991383,13,15
824,0,18,1,1,2,1,3,22066,25070,5752191,180,1,1,28,0,692,565632,0.536,3,25271,1,0,0,1,321106,0,0,25456,2,0,1,1,2,1,4,4,10.169,0,2,4,17,314820,643000000000.0,9733168066,18,7
825,0,32,0,1,0,0,1,45864,0,3689458,300,0,1,25,1,547,550368,0.167,3,7681,2,0,0,1,1917063,0,3,20408,0,2,1,0,2,217,2,2,6.704,0,2,1,0,131149,704000000000.0,9298424107,32,7
826,0,17,1,1,2,0,3,7936,5756,2403209,360,1,2,36,0,633,164304,0.0,1,0,1,0,0,1,0,0,3,12775,3,1,1,1,4,51,0,4,14.627,0,2,4,17,487474,741000000000.0,9590620036,17,9
827,0,32,0,1,0,1,3,21740,0,427872,24,1,0,49,0,757,260880,0.0,6,0,0,0,2,1,844858,1,3,10266,1,3,1,0,2,1,3,4,1.64,1,2,5,9,102010,565000000000.0,9931839979,32,4
828,0,4,1,1,2,0,2,39294,0,647871,360,1,2,29,0,748,471528,0.701,3,27532,0,0,1,4,966349,0,4,23663,1,6,1,1,1,0,2,2,1.374,1,2,9,24,258025,150000000000.0,9932664322,4,10
829,0,1,1,0,0,0,2,26018,0,1180510,36,1,2,43,0,776,312216,0.325,0,8443,0,0,7,1,1722631,0,0,16730,1,4,1,1,3,221,2,4,3.781,1,2,3,26,135096,612000000000.0,9485340012,1,2
830,0,15,1,0,1,1,1,71852,64248,1034473,120,1,2,36,0,625,1633200,0.247,3,33583,0,0,2,1,4654676,0,4,65603,0,5,1,0,3,1,1,2,0.633,0,1,7,8,887802,240000000000.0,9871888223,15,2
831,0,18,1,0,3,1,2,53112,28098,6269592,300,0,0,33,1,623,974520,0.727,3,59007,1,2,1,4,2880863,0,1,42432,3,4,1,1,4,142,1,3,6.434,0,2,5,9,1187,871000000000.0,9349564799,18,4
832,0,32,1,1,0,0,1,79206,0,1001651,240,0,2,36,0,545,950472,0.0,1,0,0,0,8,1,2681195,0,4,26727,3,6,1,0,1,1,2,3,1.054,0,2,9,6,222449,58679496383.0,9097236108,32,0
